RIVER,CODE,LOCATION,STATE,T_MIN,T_MAX,T_AVG,DO_MIN,DO_MAX,DO_AVG,PH_MIN,PH_MAX,PH_AVG,COND_MIN,COND_MAX,COND_AVG,BOD_MIN,BOD_MAX,BOD_AVG,N_MIN,N_MAX,N_AVG,FC_MIN,FC_MAX,FC_AVG,TC_MIN,TC_MAX,TC_AVG
YAMUNA,1492,"RIVER YAMUNA AT
YAMUNOTRI",UTTARAKHAND,10.0,10.0,10.0,10.6,10.6,10.6,7.2,7.2,7.2,35.0,35.0,35.0,1.0,1.0,1.0,0.33,0.33,0.33,2.0,2.0,2.0,2.0,2.0,2.0
YAMUNA,1493,"RIVER YAMUNA AT
HANUMANCHATTI",UTTARAKHAND,9.0,9.0,9.0,10.4,10.4,10.4,7.2,7.2,7.2,68.0,68.0,68.0,1.0,1.0,1.0,0.33,0.33,0.33,2.0,2.0,2.0,2.0,2.0,2.0
YAMUNA,1494,"RIVER YAMUNA AT U/S OF LAKHWAR
DAM",UTTARAKHAND,14.0,21.0,17.5,9.2,10.2,9.7,7.5,8.0,7.75,99.0,315.0,207.0,1.0,1.2,1.1,0.3,0.36,0.3299999999999999,2.0,22.0,12.0,2.0,46.0,24.0
YAMUNA,30025,"RIVER YAMUNA AT DAK PATHER
(UTTARAKHAND)",UTTARAKHAND,13.0,27.0,20.0,6.9,9.5,8.2,7.3,8.2,7.75,165.0,333.0,249.0,1.0,1.0,1.0,0.32,0.52,0.42,11.0,170.0,90.5,130.0,3500.0,1815.0
YAMUNA,1490,"RIVER YAMUNA AT
U/S DAK PATHER,",UTTARAKHAND,14.0,22.5,18.25,8.0,9.8,8.9,7.4,8.1,7.75,79.0,253.0,166.0,1.0,1.6,1.3,0.3,0.42,0.36,17.0,40.0,28.5,40.0,70.0,55.0
YAMUNA,30027,"RIVER YAMUNA AT
PONTA SAHIB",HIMACHAL PRADESH,14.0,25.0,19.5,7.4,9.4,8.4,7.3,8.4,7.85,144.0,385.0,264.5,1.0,2.0,1.5,0.42,1.12,0.77,8.0,79000.0,39504.0,23.0,110000.0,55011.5
YAMUNA,1553,"RIVER YAMUNA U/S
PAONTA SAHIB",HIMACHAL PRADESH,15.0,26.0,20.5,7.3,8.7,8.0,7.5,8.0,7.75,257.0,747.0,502.0,1.0,1.9,1.45,0.32,2.62,1.47,11.0,22.0,16.5,49.0,120.0,84.5
YAMUNA,1554,"RIVER YAMUNA D/S
PAONTA SAHIB",HIMACHAL PRADESH,13.0,25.0,19.0,7.2,8.8,8.0,7.4,7.8,7.6,269.0,3606.0,1937.5,1.0,2.2,1.6,0.42,1.22,0.82,21.0,33.0,27.0,70.0,280.0,175.0
YAMUNA,4439,"RIVER YAMUNA U/S
RANBAXY",HIMACHAL PRADESH,13.0,27.0,20.0,5.6,8.9,7.25,7.1,8.0,7.55,260.0,1000.0,630.0,1.0,2.0,1.5,0.3,0.96,0.63,17.0,40.0,28.5,70.0,220.0,145.0
YAMUNA,4440,"RIVER YAMUNA D/S
RANBAXY",HIMACHAL PRADESH,13.0,26.0,19.5,7.3,8.8,8.05,7.5,8.0,7.75,258.0,612.0,435.0,1.0,1.8,1.4,0.32,1.12,0.7200000000000001,17.0,39.0,28.0,49.0,220.0,134.5
YAMUNA,30028,"RIVER YAMUNA AT BURIYA U/S JAGADHARI,
MANDOLI, HARYANA",HARYANA,14.2,27.0,20.6,8.3,9.8,9.05,7.0,8.0,7.5,196.0,362.0,279.0,1.0,1.6,1.3,0.32,0.92,0.62,13.0,1400.0,706.5,23.0,11000.0,5511.5
YAMUNA,30035,"RIVER YAMUNA AT
HATHNIKUND",HARYANA,15.0,27.0,21.0,7.2,8.8,8.0,7.2,8.0,7.6,133.0,372.0,252.5,1.0,2.3,1.65,0.42,0.82,0.62,8.0,2200.0,1104.0,49.0,17000.0,8524.5
YAMUNA,1117,"RIVER YAMUNA AT HATHNIKUND,
YAMUNANAGAR",HARYANA,,,,5.9,8.8,7.35,7.6,8.1,7.85,194.0,310.0,252.0,2.5,5.8,4.15,0.3,0.38,0.3399999999999999,110.0,4900.0,2505.0,2200.0,13000.0,7600.0
YAMUNA,1496,"RIVER YAMUNA AT KALANAUR,
YAMUNA NAGAR",HARYANA,,,,5.6,9.7,7.649999999999999,7.6,8.1,7.85,214.0,366.0,290.0,2.4,4.2,3.3,0.3,0.3,0.3,100.0,6300.0,3200.0,200.0,22100.0,11150.0
YAMUNA,4914,"RIVER YAMUNA AT MANGLAURA,
KARNAL",HARYANA,21.0,32.0,26.5,6.2,10.6,8.4,7.1,8.2,7.649999999999999,230.0,506.0,368.0,1.2,7.9,4.55,0.3,1.32,0.81,17.0,13000.0,6508.5,46.0,24000.0,12023.0
YAMUNA,30032,"RIVER YAMUNA AT SONAULI ROAD, SHAMLI BORDER ,
PANIPAT (HARYANA)",HARYANA,30.0,32.0,31.0,7.2,10.8,9.0,6.8,7.9,7.35,262.0,320.0,291.0,1.0,10.0,5.5,0.32,1.32,0.8200000000000001,49.0,11000.0,5524.5,240.0,27000.0,13620.0
YAMUNA,10004,"RIVER YAMUNA AT
KHOJKIPUR PANIPAT",HARYANA,23.0,34.0,28.5,0.3,8.3,4.300000000000001,7.2,8.2,7.699999999999999,218.0,1576.0,897.0,2.0,21.0,11.5,0.3,4.32,2.31,200.0,280000.0,140100.0,900.0,920000.0,460450.0
YAMUNA,30029,"RIVER YAMUNA AT SONIPAT, BAGHPAT
ROAD(HARYANA)",HARYANA,31.0,31.0,31.0,4.8,10.2,7.5,6.9,7.8,7.35,262.0,920.0,591.0,3.0,20.0,11.5,0.3,1.56,0.93,130.0,79000.0,39565.0,210.0,220000.0,110105.0
YAMUNA,1119,"RIVER YAMUNA AT
SONEPAT",HARYANA,,,,5.1,7.0,6.05,7.6,7.8,7.699999999999999,266.0,583.0,424.5,1.8,4.2,3.0,0.3,0.3,0.3,900.0,10900.0,5900.0,2600.0,54200.0,28400.0
YAMUNA,10005,"RIVER YAMUNA AT
PALLA,SONEPAT",HARYANA,,,,5.7,6.8,6.25,7.5,8.0,7.75,268.0,3680.0,1974.0,2.4,4.8,3.6,0.3,0.3,0.3,100.0,22100.0,11100.0,700.0,42600.0,21650.0
YAMUNA,30026,"RIVER YAMUNA AT
PALLA (DELHI)",DELHI,17.0,33.0,25.0,3.9,9.6,6.75,6.7,8.6,7.65,525.0,851.0,688.0,1.0,14.0,7.5,0.67,1.85,1.26,68.0,33000.0,16534.0,790.0,54000.0,27395.0
YAMUNA,1120,"RIVER YAMUNA AT
PALLA, DELHI",DELHI,17.0,27.0,22.0,4.6,14.0,9.3,7.3,8.5,7.9,689.0,1711.0,1200.0,2.5,11.0,6.75,0.3,2.0,1.15,68.0,22000.0,11034.0,460.0,54000.0,27230.0
YAMUNA,5098,"RIVER YAMUNA AT
WAZIRABAD",DELHI,,,,1.9,8.3,5.1000000000000005,6.6,7.4,7.0,,,,8.0,10.0,9.0,,,,680.0,11000.0,5840.0,,,
YAMUNA,5099,"RIVER YAMUNA AT
ISBT BRIDGE",DELHI,,,,0.3,1.6,0.95,7.2,7.5,7.35,,,,34.0,38.0,36.0,,,,17000.0,350000.0,183500.0,,,
YAMUNA,5100,"RIVER YAMUNA AT
ITO BRIDGE",DELHI,,,,0.3,1.8,1.05,7.4,7.6,7.5,,,,26.0,62.0,44.0,,,,22000.0,110000.0,66000.0,,,
YAMUNA,1121,"RIVER YAMUNA AT
NIZAMUDDIN, DELHI",DELHI,17.0,27.0,22.0,0.3,3.2,1.75,7.3,8.0,7.65,1488.0,2240.0,1864.0,22.0,48.0,35.0,0.3,1.5,0.9,47000.0,4900000.0,2473500.0,1100000.0,8400000.0,4750000.0
YAMUNA,1375,"RIVER YAMUNA AT OKHLA BRIDGE (INLET OF AGRA
CANAL), DELHI",DELHI,16.0,27.0,21.5,0.3,2.9,1.6,7.4,7.9,7.65,1001.0,1790.0,1395.5,22.0,56.0,39.0,0.3,1.1,0.7000000000000001,49000.0,11000000.0,5524500.0,940000.0,11000000.0,5970000.0
YAMUNA,1812,"RIVER YAMUNA AT OKHLA AFTER MEETING OF SHAHDARA DRAIN,
DELHI",DELHI,17.0,28.0,22.5,0.3,2.2,1.25,7.4,8.0,7.7,1225.0,1851.0,1538.0,38.0,83.0,60.5,0.3,1.5,0.9,70000.0,22000000.0,11035000.0,3300000.0,22000000.0,12650000.0
YAMUNA,1497,"RIVER YAMUNA AT RAHIMPUR KA NAGLA, NEAR FLYOVER BRIDGE
(MAZAWALI)",HARYANA,26.0,33.0,29.5,0.3,1.8,1.05,7.0,7.7,7.35,750.0,1885.0,1317.5,14.0,30.0,22.0,0.32,1.26,0.79,33.0,16000000.0,8000016.5,79.0,16000000.0,8000039.5
YAMUNA,30030,"RIVER YAMUNA AT ASGARPUR
VILLAGE,U.P",UTTAR PRADESH,24.0,32.0,28.0,0.3,0.3,0.3,7.4,7.6,7.5,406.0,2060.0,1233.0,8.0,127.0,67.5,0.32,4.32,2.3200000000000003,17000.0,2200000.0,1108500.0,33000.0,4900000.0,2466500.0
YAMUNA,30031,"RIVER YAMUNA AT
HASANPUR",HARYANA,24.0,33.0,28.5,0.3,4.6,2.45,7.4,7.9,7.65,465.0,1750.0,1107.5,5.0,43.0,24.0,0.43,1.32,0.875,130000.0,1700000.0,915000.0,130000.0,7000000.0,3565000.0
YAMUNA,30024,"RIVER YAMUNA AT MOHENA PALWAL
ROAD, HARYANA",HARYANA,23.0,33.0,28.0,0.3,1.8,1.05,7.0,7.8,7.4,911.0,1885.0,1398.0,10.0,30.0,20.0,0.32,1.02,0.67,11000.0,170000.0,90500.0,11000.0,2400000.0,1205500.0
YAMUNA,2493,"RIVER YAMUNA AT
SHAHPUR",UTTAR PRADESH,12.0,46.0,29.0,3.6,7.8,5.7,7.1,7.5,7.3,,,,6.6,12.2,9.4,,,,17000.0,79000.0,48000.0,46000.0,140000.0,93000.0
YAMUNA,2495,"RIVER YAMUNA AT KESIGHAT,
VRINDAVAN",UTTAR PRADESH,14.0,38.0,26.0,4.8,7.2,6.0,7.1,7.6,7.35,,,,6.2,9.6,7.9,,,,22000.0,44000.0,33000.0,63000.0,92000.0,77500.0
YAMUNA,1123,"RIVER YAMUNA AT
MATHURA U/S , U.P.",UTTAR PRADESH,17.0,32.0,24.5,0.3,6.8,3.55,6.9,8.0,7.45,690.0,1910.0,1300.0,6.1,18.0,12.05,0.3,3.99,2.145,110.0,49000.0,24555.0,330.0,94000.0,47165.0
YAMUNA,2494,"RIVER YAMUNA AT VISHRAMGHAT,
MATHURA",UTTAR PRADESH,14.0,38.0,26.0,4.4,6.6,5.5,7.2,7.5,7.35,,,,8.0,11.6,9.8,0.3,0.3,0.3,31000.0,79000.0,55000.0,78000.0,110000.0,94000.0
YAMUNA,1124,"RIVER YAMUNA AT
MATHURA D/S , U.P.",UTTAR PRADESH,17.0,32.0,24.5,2.5,8.9,5.7,7.1,8.3,7.7,1026.0,1808.0,1417.0,8.6,36.0,22.3,0.3,5.24,2.77,170.0,920000.0,460085.0,490.0,1600000.0,800245.0
YAMUNA,1125,"RIVER YAMUNA AT
AGRA U/S, U.P.",UTTAR PRADESH,26.0,32.0,29.0,3.1,10.6,6.85,6.6,8.0,7.3,908.0,2004.0,1456.0,8.4,16.0,12.2,0.3,3.64,1.97,400.0,35000.0,17700.0,3300.0,160000.0,81650.0
YAMUNA,1126,"RIVER YAMUNA AT
D/S OF AGRA, U.P.",UTTAR PRADESH,26.0,33.0,29.5,1.0,6.8,3.9,7.2,8.7,7.949999999999999,926.0,1893.0,1409.5,7.2,34.0,20.6,0.3,2.58,1.44,4500.0,240000.0,122250.0,11000.0,490000.0,250500.0
YAMUNA,1498,"RIVER YAMUNA AT
BATESWAR",UTTAR PRADESH,13.0,31.0,22.0,6.1,7.4,6.75,7.6,7.9,7.75,904.0,1519.0,1211.5,8.0,17.6,12.8,,,,9000.0,16000.0,12500.0,14000.0,33000.0,23500.0
YAMUNA,10081,"RIVER YAMUNA AT
ETAWAH D/S",UTTAR PRADESH,16.5,32.7,24.6,5.3,5.8,5.55,7.2,7.7,7.45,596.0,1687.0,1141.5,10.8,22.4,16.6,,,,13000.0,31000.0,22000.0,28000.0,110000.0,69000.0
YAMUNA,10082,"RIVER YAMUNA AT
UDI",UTTAR PRADESH,16.4,32.5,24.45,5.5,6.3,5.9,7.4,7.9,7.65,582.0,1646.0,1114.0,9.2,20.0,14.6,,,,11000.0,22000.0,16500.0,22000.0,37000.0,29500.0
YAMUNA,1127,"RIVER YAMUNA AT
ETAWAH, U.P.",UTTAR PRADESH,22.6,32.8,27.7,5.4,5.8,5.6,7.3,7.8,7.55,576.0,1698.0,1137.0,9.2,23.2,16.2,,,,13000.0,32000.0,22500.0,24000.0,120000.0,72000.0
YAMUNA,1499,"RIVER YAMUNA AT JUHIKA B/C WITH CHAMBAL, ETAWAH,
U.P",UTTAR PRADESH,17.2,33.4,25.3,6.4,8.1,7.25,7.5,8.0,7.75,497.0,1399.0,948.0,7.6,12.4,10.0,,,,9000.0,15000.0,12000.0,21000.0,30000.0,25500.0
YAMUNA,30034,"RIVER YAMUNA AT
ETAWAH",UTTAR PRADESH,26.0,33.0,29.5,10.1,12.5,11.3,7.6,9.2,8.399999999999999,1100.0,1791.0,1445.5,15.0,24.0,19.5,2.22,7.7,4.96,21.0,2000.0,1010.5,46.0,4900.0,2473.0
YAMUNA,30033,"RIVER YAMUNA A/C OF CHAMBAL AT SHERGARH, JUHIKA
(U.P)",UTTAR PRADESH,25.0,32.0,28.5,8.4,12.4,10.4,7.9,8.8,8.350000000000001,597.0,1064.0,830.5,5.0,9.2,7.1,0.42,3.81,2.115,49.0,21000.0,10524.5,79.0,70000.0,35039.5
YAMUNA,2283,"RIVER YAMUNA AT
HAMIRPUR",UTTAR PRADESH,22.9,24.1,23.5,6.5,6.7,6.6,7.3,7.7,7.5,810.0,892.0,851.0,3.6,4.0,3.8,,,,,,,12000.0,12000.0,12000.0
YAMUNA,1069,"RIVER YAMUNA AT ALLAHABAD D/S
(BALUA GHAT), U.P",UTTAR PRADESH,18.7,30.4,24.55,7.2,8.5,7.85,7.3,8.3,7.800000000000001,412.0,633.0,522.5,1.9,2.7,2.3,0.5,0.68,0.5900000000000001,450.0,930.0,690.0,1100.0,1700.0,1400.0
MAHANADI,1851,"RIVER MAHANADI AT
SIHAWA, CHHATISGARH.",CHHATTISGARH,22.0,30.0,26.0,6.6,7.5,7.05,7.2,7.4,7.300000000000001,334.0,356.0,345.0,2.2,2.9,2.55,,,,2.0,21.0,11.5,11.0,80.0,45.5
MAHANADI,1264,"RIVER MAHANADI AT RUDRI U/S AT DHAMTORI RESERVOIR,
CHHATISGARH.",CHHATTISGARH,23.0,28.0,25.5,6.8,7.6,7.199999999999999,7.3,7.6,7.449999999999999,330.0,348.0,339.0,1.4,2.6,2.0,,,,2.0,14.0,8.0,17.0,50.0,33.5
MAHANADI,1099,"RIVER MAHANADI AT U/S
OF RAJIM, CHHATISGARH.",CHHATTISGARH,23.0,28.0,25.5,6.6,7.4,7.0,7.2,7.7,7.45,312.0,376.0,344.0,2.0,2.9,2.45,,,,2.0,31.0,16.5,13.0,94.0,53.5
MAHANADI,1852,"RIVER MAHANADI AT ARRANG, RAIPUR,
CHHATISGARH.",CHHATTISGARH,23.0,28.0,25.5,6.5,7.2,6.85,7.2,7.6,7.4,350.0,362.0,356.0,1.8,2.6,2.2,,,,2.0,17.0,9.5,12.0,41.0,26.5
MAHANADI,1100,"RIVER MAHANADI AT
KHARAD, CHHATISGARH.",CHHATTISGARH,20.0,31.2,25.6,7.2,7.9,7.550000000000001,8.0,8.5,8.25,178.0,296.0,237.0,1.3,2.7,2.0,1.8,4.5,3.15,7.0,42.0,24.5,34.0,140.0,87.0
MAHANADI,1282,"RIVER MAHANADI AT SHEORINARAYAN
VILLAGE, CHHATISGARH.",CHHATTISGARH,21.0,31.0,26.0,6.5,7.3,6.9,8.2,8.5,8.35,212.0,346.0,279.0,1.3,2.8,2.05,2.1,4.9,3.5,10.0,70.0,40.0,50.0,220.0,135.0
MAHANADI,1467,"RIVER MAHANADI AFTER CONFL. WITH RIVER
MAND, CHHATISGARH.",CHHATTISGARH,20.5,30.6,25.55,7.0,7.4,7.2,7.9,8.5,8.2,268.0,378.0,323.0,1.2,2.9,2.05,2.8,5.4,4.1,11.0,70.0,40.5,50.0,220.0,135.0
MAHANADI,3168,"RIVER MAHANADI D/S OF HASDEO RIVER NEAR URGA VILLAGE KORBA,
CHHATISGARH.",CHHATTISGARH,25.5,26.6,26.05,6.6,7.2,6.9,7.1,7.3,7.199999999999999,101.0,1527.0,814.0,1.0,1.0,1.0,0.2,19.0,9.6,4.0,25.0,14.5,22.0,79.0,50.5
MAHANADI,1101,"RIVER MAHANADI AT INTERSTATE BOUNDRY,
CHHATISGARH.",CHHATTISGARH,20.0,26.0,23.0,6.4,7.2,6.800000000000001,7.1,7.5,7.3,190.0,205.0,197.5,1.0,2.3,1.65,0.82,1.14,0.98,4.0,11.0,7.5,17.0,33.0,25.0
MAHANADI,1281,"RIVER MAHANADI AT
HIRAKUD RESERVOIR",ODISHA,21.0,27.0,24.0,7.2,8.8,8.0,7.0,8.5,7.75,178.0,241.0,209.5,1.0,1.6,1.3,0.32,1.15,0.735,45.0,490.0,267.5,230.0,2400.0,1315.0
MAHANADI,30063,"RIVER MAHANADI AT
HIRAKUD (ODISHA)",ODISHA,24.0,29.0,26.5,7.4,7.8,7.6,7.9,8.2,8.05,214.0,224.0,219.0,1.0,1.0,1.0,0.32,0.42,0.37,700.0,140000.0,70350.0,4900.0,2200000.0,1102450.0
MAHANADI,1270,"RIVER MAHANADI AT
SAMBALPUR U/S",ODISHA,20.0,28.0,24.0,6.8,8.8,7.800000000000001,7.3,8.4,7.85,172.0,230.0,201.0,1.0,1.5,1.25,0.32,1.12,0.7200000000000001,20.0,1100.0,560.0,45.0,2200.0,1122.5
MAHANADI,1271,"RIVER MAHANADI AT
SAMBALPUR D/S",ODISHA,19.0,29.0,24.0,5.8,8.0,6.9,6.9,8.4,7.65,175.0,280.0,227.5,1.0,2.0,1.5,0.32,1.12,0.7200000000000001,45.0,11000.0,5522.5,230.0,22000.0,11115.0
MAHANADI,2405,"RIVER MAHANADI AT SAMBHALPUR FD/S AT
HUMA",ODISHA,18.0,27.0,22.5,6.4,9.0,7.7,7.1,8.4,7.75,145.0,246.0,195.5,1.0,1.5,1.25,0.32,0.52,0.42,78.0,1300.0,689.0,790.0,2700.0,1745.0
MAHANADI,1272,"RIVER MAHANADI D/S (AFTER CONFL. WITH R.
ONG SONEPUR U/S)",ODISHA,19.0,28.0,23.5,7.0,8.0,7.5,7.2,8.5,7.85,176.0,347.0,261.5,1.0,1.4,1.2,0.32,0.72,0.52,2.0,170.0,86.0,2.0,790.0,396.0
MAHANADI,1274,"RIVER MAHANADI A/C
WITH TEL (SONEPUR D/S)",ODISHA,18.0,28.0,23.0,6.2,8.2,7.199999999999999,7.3,8.5,7.9,160.0,316.0,238.0,1.0,1.6,1.3,0.32,2.43,1.375,2.0,220.0,111.0,20.0,1300.0,660.0
MAHANADI,2404,"RIVER MAHANADI POWER CHANNEL D/S NEAR
BURLA",ODISHA,20.0,28.0,24.0,6.0,7.8,6.9,7.2,8.3,7.75,176.0,408.0,292.0,1.0,1.9,1.45,0.32,1.67,0.995,45.0,2400.0,1222.5,230.0,4900.0,2565.0
MAHANADI,2406,"RIVER MAHANADI AT MUNDALI (WATER INTAKE POINT OF
BHUBANESWAR CITY)",ODISHA,20.0,33.0,26.5,7.4,9.2,8.3,6.7,8.1,7.4,162.0,247.0,204.5,1.0,1.4,1.2,0.32,1.32,0.8200000000000001,78.0,2200.0,1139.0,230.0,4900.0,2565.0
MAHANADI,3887,"RIVER MAHANADI AT SAMBALPUR FD/S AT
SHANKARMATH",ODISHA,18.0,26.0,22.0,6.4,7.8,7.1,6.9,8.4,7.65,180.0,285.0,232.5,1.0,1.8,1.4,0.32,1.52,0.92,20.0,1700.0,860.0,230.0,3500.0,1865.0
MAHANADI,1275,"RIVER MAHANADI AT
TIKARPADA",ODISHA,22.0,26.0,24.0,6.4,10.4,8.4,6.6,8.2,7.399999999999999,142.0,437.0,289.5,1.0,1.3,1.15,0.32,0.74,0.53,2.0,490.0,246.0,2.0,2400.0,1201.0
MAHANADI,1276,"RIVER MAHANADI AT
NARSINGHPUR",ODISHA,20.0,32.0,26.0,7.8,9.2,8.5,6.8,8.2,7.5,164.0,266.0,215.0,1.0,1.2,1.1,0.32,0.72,0.52,45.0,1300.0,672.5,170.0,2400.0,1285.0
MAHANADI,1277,"RIVER MAHANADI AT
CUTTACK U/S",ODISHA,19.0,32.0,25.5,8.0,9.4,8.7,6.6,8.5,7.55,169.0,224.0,196.5,1.0,1.4,1.2,0.32,1.42,0.87,45.0,790.0,417.5,330.0,2200.0,1265.0
MAHANADI,1278,"RIVER MAHANADI AT
CUTTACK D/S",ODISHA,21.0,31.0,26.0,7.4,9.0,8.2,6.7,8.5,7.6,192.0,629.0,410.5,1.3,2.6,1.95,0.32,0.92,0.62,330.0,2300.0,1315.0,1700.0,4900.0,3300.0
MAHANADI,3888,"RIVER MAHANADI POWER
CHANNEL U/S",ODISHA,15.0,27.0,21.0,5.8,8.2,7.0,7.0,8.1,7.55,162.0,228.0,195.0,1.0,1.6,1.3,0.32,1.42,0.87,2.0,490.0,246.0,20.0,1400.0,710.0
MAHANADI,3890,"RIVER MAHANADI AT CUTTACK FD/S AT
GATIRAUTAPATNA",ODISHA,20.0,30.0,25.0,7.0,8.6,7.8,6.9,8.5,7.7,180.0,298.0,239.0,1.0,2.0,1.5,0.32,0.92,0.62,2.0,1700.0,851.0,2.0,4700.0,2351.0
MAHANADI,2407,"RIVER MAHANADI AT PARADEEP U/S (BEFORE INDUSTRIAL ACTIVITY AT
PARADEEP)",ODISHA,23.1,33.0,28.05,6.8,8.6,7.699999999999999,6.7,8.1,7.4,183.0,13380.0,6781.5,1.0,1.1,1.05,0.32,1.88,1.1,2.0,220.0,111.0,2.0,490.0,246.0
MAHANADI,1639,"RIVER MAHANADI AT
PARADEEP D/S",ODISHA,22.9,33.0,27.95,6.0,8.4,7.2,6.8,8.1,7.449999999999999,730.0,42730.0,21730.0,1.0,1.7,1.35,0.32,0.92,0.62,2.0,790.0,396.0,2.0,1300.0,651.0
GODAVARI,12,"RIVER GODAVARI AT DHALEGAON, PATHARI,
PARBHANI",MAHARASHTRA,16.0,29.0,22.5,4.2,7.6,5.9,7.8,9.0,8.4,300.0,3941.0,2120.5,2.0,5.8,3.9,0.3,3.3,1.7999999999999998,,,,,,
GODAVARI,2360,"RIVER GODAVARI AT
BASARA, ADILABAD",TELANGANA,16.0,20.0,18.0,6.0,6.7,6.35,7.0,7.5,7.25,469.0,680.0,574.5,2.1,2.1,2.1,2.4,9.13,5.765000000000001,2.0,7.0,4.5,17.0,27.0,22.0
GODAVARI,2361,"RIVER GODAVARI AT MANCHERIAL, NEAR RLY
BDG B/C OF RALLAVAGU",TELANGANA,27.0,30.0,28.5,4.8,6.1,5.449999999999999,7.6,8.3,7.95,355.0,770.0,562.5,2.1,4.0,3.05,0.3,2.0,1.15,2.0,2.0,2.0,10.0,63.0,36.5
GODAVARI,13,"RIVER GODAVARI AT
MANCHERIAL",TELANGANA,26.0,30.0,28.0,4.3,6.2,5.25,7.7,8.3,8.0,362.0,770.0,566.0,2.1,2.9,2.5,0.3,2.1,1.2,2.0,2.0,2.0,2.0,58.0,30.0
GODAVARI,2362,"RIVER GODAVARI AT RAMAGUNDAM D/S, NEAR FCI INTAKE WELL,
KARIMNAGAR",TELANGANA,27.0,28.0,27.5,4.2,5.9,5.050000000000001,7.1,8.5,7.8,367.0,608.0,487.5,2.1,3.0,2.55,0.3,5.0,2.65,2.0,2.0,2.0,6.0,70.0,38.0
GODAVARI,2363,"RIVER GODAVARI AT GODAVARIKHANI, NEAR BATHING GHAT,
KARIMNAGAR",TELANGANA,26.0,28.0,27.0,4.2,6.0,5.1,7.0,8.2,7.6,368.0,588.0,478.0,2.1,3.3,2.7,0.5,2.0,1.25,2.0,2.0,2.0,6.0,49.0,27.5
GODAVARI,2364,"RIVER GODAVARI AT RAMAGUNDAM U/S ,
KARIMNAGAR",TELANGANA,27.0,29.0,28.0,5.1,6.1,5.6,7.5,8.4,7.95,380.0,731.0,555.5,2.1,3.0,2.55,0.3,4.0,2.15,2.0,2.0,2.0,8.0,58.0,33.0
GODAVARI,2365,"RIVER GODAVARI AT KAMALPUR U/S M/S AP RAYONS LTD. INTAKE WELL,
WARANGAL",TELANGANA,28.0,29.0,28.5,5.6,6.3,5.949999999999999,7.3,8.4,7.85,309.0,412.0,360.5,2.1,2.4,2.25,0.3,0.6,0.4499999999999999,2.0,2.0,2.0,6.0,53.0,29.5
GODAVARI,2366,"RIVER GODAVARI AT KAMALPUR D/S AT M/S. AP RAYONS LTD. DISCHARGE
POINT, WARANGAL",TELANGANA,27.0,29.0,28.0,5.4,6.3,5.85,7.2,8.4,7.800000000000001,247.0,520.0,383.5,2.1,2.6,2.35,0.3,0.8,0.55,2.0,2.0,2.0,7.0,58.0,32.5
GODAVARI,2367,"RIVER GODAVARI AT BHADRACHALAM U/S
BATHING GHAT, KHAMMAM",TELANGANA,25.0,32.0,28.5,4.0,6.1,5.05,7.2,8.2,7.699999999999999,259.0,512.0,385.5,2.1,3.0,2.55,0.3,6.0,3.15,2.0,11.0,6.5,10.0,110.0,60.0
GODAVARI,2369,"RIVER GODAVARI AT BURGAMPAHAD,
KHAMMAM",TELANGANA,24.0,31.0,27.5,3.8,5.9,4.85,7.1,8.2,7.649999999999999,291.0,740.0,515.5,2.1,3.0,2.55,0.3,6.0,3.15,2.0,9.0,5.5,11.0,34.0,22.5
GODAVARI,4227,"RIVER GODAVARI- POCHERA WATER FALLS, POCHERA (V),
BOATH (M), ADILABAD (D)",TELANGANA,18.0,28.0,23.0,6.0,6.8,6.4,6.8,7.5,7.15,566.0,780.0,673.0,2.1,2.1,2.1,3.1,8.16,5.63,2.0,6.0,4.0,17.0,31.0,24.0
GODAVARI,2368,"RIVER GODAVARI AT BHADRACHALAM D/S
BATHING GHAT, KHAMMAM",TELANGANA,25.0,33.0,29.0,5.0,5.9,5.45,7.1,8.2,7.649999999999999,258.0,522.0,390.0,2.1,3.0,2.55,0.3,5.0,2.65,2.0,17.0,9.5,6.0,180.0,93.0
GODAVARI,2356,"RIVER GODAVARI, D/S OF RAMANUGUNDAM,
MANTHANI",TELANGANA,25.0,28.0,26.5,5.0,6.0,5.5,7.4,8.2,7.8,406.0,705.0,555.5,2.1,2.8,2.45,0.3,4.0,2.15,2.0,2.0,2.0,10.0,58.0,34.0
GODAVARI,4662,"RIVER GODAVARI AT KALESHWARAM, 500 MTS.BEFORE BATHING
GHAT",TELANGANA,27.0,27.0,27.0,5.6,6.3,5.949999999999999,7.3,8.5,7.9,314.0,531.0,422.5,2.1,2.4,2.25,0.3,2.1,1.2,2.0,6.0,4.0,6.0,210.0,108.0
GODAVARI,1218,"RIVER GODAVARI AT RAJAHMUNDRY U/S, KUMARADEVAM, EAST
GODAVARI",ANDHRA PRADESH,22.0,32.0,27.0,6.2,8.7,7.449999999999999,7.1,8.1,7.6,144.0,315.0,229.5,1.0,2.0,1.5,0.32,2.29,1.305,4.0,11.0,7.5,75.0,120.0,97.5
GODAVARI,1219,"RIVER GODAVARI AT RAJAHMUNDRY D/S, DHAVALESWARAM, EAST
GODAVARI",ANDHRA PRADESH,24.0,32.0,28.0,6.0,8.5,7.25,6.5,8.1,7.3,185.0,358.0,271.5,1.4,2.2,1.8,0.32,2.1,1.21,7.0,23.0,15.0,120.0,240.0,180.0
